,train_loss,train_acc,val_loss,val_acc
0,inf,1.5432789085215834,161.01609086990356,2.415026833631485
1,632.2558670043945,3.198389622008499,154.76498937606812,3.7567084078711988
2,607.4989292621613,4.38380675464102,150.7330129146576,4.561717352415027
3,593.9729948043823,5.681055692238873,147.52099561691284,6.529516994633274
4,586.7930829524994,6.396779244016998,145.38842964172363,7.334525939177102
5,595.9241559505463,6.374412883023932,145.82847332954407,7.8711985688729875
6,580.4617149829865,6.732274658912995,142.73419666290283,7.155635062611807
7,575.5513644218445,6.9783046298367255,141.1820204257965,8.050089445438283
8,569.8250024318695,7.671661820621785,143.095534324646,7.2450805008944545
9,563.9207398891449,7.8505927085663165,144.60638213157654,8.228980322003578
10,561.478168964386,7.51509729367032,138.23916935920715,7.9606440071556355
11,557.7052175998688,8.253187206441511,145.44596123695374,8.228980322003578
12,564.3177757263184,7.626929098635652,136.94409251213074,9.66010733452594
13,558.0962116718292,8.342652650413777,144.00049924850464,6.618962432915922
14,549.0599570274353,8.76761350928204,135.7919464111328,8.676207513416816
15,559.7264795303345,8.365019011406844,153.48553705215454,5.992844364937389
16,564.0096688270569,7.917691791545516,133.69055771827698,8.586762075134168
17,541.3705267906189,9.036009841198837,132.40509366989136,9.30232558139535
18,543.9254412651062,8.70051442630284,133.26051998138428,9.66010733452594
19,531.6741330623627,9.595168866025498,131.8675515651703,10.286225402504472
20,527.3600354194641,9.908297919928428,135.77495765686035,9.123434704830053
21,528.463292837143,10.109595168866026,131.04097247123718,11.001788908765652
22,528.0176746845245,10.042496085886826,129.57327342033386,11.359570661896242
23,531.8711521625519,9.505703422053232,129.4981234073639,10.912343470483005
24,588.9511947631836,7.269067322746589,150.06800842285156,6.350626118067979
25,599.1560750007629,6.844106463878327,143.77932333946228,7.2450805008944545
26,602.7857863903046,6.799373741892194,148.43178033828735,7.334525939177102
27,572.3372433185577,8.32028628942071,140.5515856742859,9.481216457960643
28,557.9466688632965,9.70700067099083,151.40276050567627,7.602862254025045
29,532.470547914505,9.975397002907627,128.76204776763916,10.73345259391771
30,554.7650728225708,9.103108924178036,131.3225293159485,10.465116279069768
31,532.3798823356628,10.176694251845225,128.40610432624817,11.627906976744185
32,515.7938690185547,11.33974502348468,126.90929651260376,11.717352415026834
33,511.16476368904114,11.205546857526281,127.05636358261108,11.806797853309481
34,516.9962973594666,11.876537687318274,129.99887871742249,10.465116279069768
35,514.1855108737946,11.630507716394543,127.22242593765259,10.73345259391771
36,506.5877585411072,12.413330351151867,131.18428254127502,10.01788908765653
37,510.56249952316284,11.541042272422278,125.88072943687439,10.196779964221825
38,514.7170178890228,11.33974502348468,125.64268279075623,11.091234347048301
39,513.8274512290955,11.160814135540148,126.54013776779175,11.538461538461538
40,514.9222750663757,11.138447774547082,128.55673122406006,11.717352415026834
41,499.4070739746094,12.905390292999328,125.92446184158325,10.73345259391771
42,503.4048926830292,12.301498546186535,125.29632139205933,11.985688729874777
43,507.38530373573303,11.787072243346008,125.65048909187317,11.806797853309481
44,498.17091965675354,13.285618429881458,122.88642978668213,12.9695885509839
45,492.72327613830566,13.554014761798255,122.93872356414795,11.985688729874777
46,495.63526797294617,13.307984790874524,122.07518577575684,14.400715563506262
47,518.2388858795166,11.809438604339075,122.73526930809021,17.531305903398927
48,487.9265034198761,15.701185417132633,119.40401458740234,16.457960644007155
49,491.59951162338257,15.455155446208902,120.05973887443542,15.384615384615385
50,486.5422878265381,15.052560948333706,118.66338300704956,15.026833631484795
51,478.24866938591003,16.03668083202863,122.20328640937805,14.579606440071556
52,484.3374409675598,16.14851263699396,120.04311442375183,15.384615384615385
53,470.7002692222595,18.004920599418476,121.6296317577362,16.99463327370304
54,498.64620447158813,15.388056363229703,120.96098351478577,16.010733452593918
55,476.931352853775,17.244464325654217,117.44363164901733,17.262969588550984
56,492.2573504447937,15.745918139118766,138.32838129997253,10.554561717352415
57,487.1304256916046,16.46164169089689,117.11501002311707,18.694096601073344
58,511.0437288284302,13.665846566763587,124.75392365455627,15.116279069767442
59,469.1846957206726,17.60232610154328,115.51295375823975,19.409660107334528
60,503.41991925239563,14.64996645045851,127.16889595985413,13.595706618962433
61,477.2790629863739,16.77477074479982,116.16766929626465,15.742397137745975
62,465.2532844543457,18.564079624245135,113.14929008483887,19.94633273703041
63,479.24463987350464,16.618206217848357,115.32521557807922,17.978533094812164
64,473.377792596817,17.311563408633415,123.83020424842834,13.864042933810376
65,473.9399998188019,16.66293893983449,113.8411476612091,17.531305903398927
66,444.1045455932617,19.72713039588459,111.85967421531677,19.499105545617173
67,442.2392475605011,20.66651755759338,113.30369567871094,16.63685152057245
68,459.5369997024536,17.490494296577946,118.88593649864197,16.457960644007155
69,436.38178610801697,20.062625810780585,110.9587607383728,20.304114490161002
70,460.90126037597656,17.758890628494743,105.80388617515564,20.930232558139537
71,482.6931800842285,16.79713710579289,114.39360690116882,18.157423971377458
72,434.6184003353119,20.644151196600312,120.46612739562988,15.116279069767442
73,444.4987964630127,19.27980317602326,108.73078179359436,20.572450805008945
74,439.8541166782379,19.771863117870723,105.14011359214783,21.198568872987476
75,439.171315908432,20.621784835607247,107.85827255249023,19.767441860465116
76,424.9203109741211,21.561171997316038,134.50253677368164,18.4257602862254
77,451.6316993236542,19.23507045403713,107.72840595245361,19.94633273703041
78,424.13882517814636,21.583538358309102,107.20979285240173,20.75134168157424
79,422.63737392425537,22.500559159024828,105.09566068649292,20.930232558139537
80,422.6267879009247,21.807201968239767,103.61101603507996,22.093023255813954
81,426.047997713089,21.8519346902259,111.95362091064453,17.173524150268335
82,421.4252510070801,22.097964661149632,105.2721540927887,21.556350626118068
83,419.59072184562683,21.7177365242675,101.08750057220459,22.898032200357783
84,416.7590947151184,22.836054573920823,103.82085037231445,21.735241502683362
85,inf,22.92552001789309,102.13308000564575,22.898032200357783
86,417.61113452911377,22.880787295906956,128.0594515800476,12.701252236135957
87,427.66752791404724,21.650637441288303,99.35589861869812,24.0608228980322
88,410.5097858905792,23.84254081860881,106.30088400840759,19.409660107334528
89,434.84040665626526,21.337508387385373,106.68158721923828,22.182468694096602
90,400.1840195655823,24.625363453366138,102.93704342842102,21.645796064400717
91,406.2826988697052,24.17803623350481,109.19429326057434,22.54025044722719
92,422.3218848705292,22.500559159024828,102.0292239189148,22.987477638640428
93,414.6415855884552,22.097964661149632,102.32754039764404,22.093023255813954
94,408.42770075798035,23.395213598747485,101.44527244567871,23.25581395348837
95,403.9166920185089,23.84254081860881,98.2909996509552,24.686940966010734
96,398.6587436199188,25.452918810109594,98.24234509468079,23.524150268336314
97,395.0139925479889,25.654216059047194,101.68028140068054,23.70304114490161
98,390.4479124546051,25.877879668977858,95.75415182113647,24.508050089445437
99,393.2891855239868,25.54238425408186,108.06664824485779,19.409660107334528
100,392.9606521129608,25.184522478192797,99.49367451667786,23.166368515205725
101,388.60912919044495,26.16864236188772,95.07704663276672,24.508050089445437
102,402.4785168170929,24.692462536345335,98.17513084411621,23.34525939177102
103,395.26676869392395,25.09505703422053,100.0857446193695,24.597495527728086
104,386.6844080686569,26.16864236188772,96.53300833702087,25.044722719141323
105,382.1590539216995,26.437038693804517,101.71713829040527,21.019677996422182
106,382.0231168270111,26.750167747707447,97.15930581092834,25.13416815742397
107,378.5272823572159,26.906732274658914,94.66574692726135,25.044722719141323
108,382.5014491081238,26.750167747707447,96.06523609161377,26.028622540250446
109,387.1390862464905,25.72131514202639,93.86430668830872,27.191413237924866
110,378.8726111650467,26.705435025721314,93.59395575523376,25.402504472271914
111,370.79779052734375,27.890852158353837,104.84460592269897,21.198568872987476
112,388.1945152282715,26.213375083873853,94.20229768753052,26.29695885509839
113,371.89138197898865,28.450011183180496,97.05429697036743,24.86583184257603
114,375.65748500823975,27.354059494520243,91.53207421302795,27.549194991055455
115,387.8376489877701,26.280474166853054,92.63030695915222,27.012522361359572
116,369.12218499183655,28.271080295235965,96.67007207870483,24.239713774597494
117,363.7146677970886,29.43413106687542,95.7414972782135,25.044722719141323
118,375.56580233573914,28.002683963319168,91.30677247047424,28.08586762075134
119,364.63415467739105,28.56184298814583,97.00251936912537,25.9391771019678
120,366.75691866874695,28.271080295235965,92.74023008346558,26.833631484794275
121,359.4308693408966,29.56832923283382,101.43639802932739,26.923076923076923
122,362.3338623046875,29.99329009170208,88.82019686698914,29.338103756708406
123,362.6092562675476,29.031536569000224,90.59297454357147,30.143112701252235
124,358.6701309680939,29.523596510847685,91.81025743484497,28.443649373881932
125,364.8664220571518,28.338179378215166,92.17690074443817,25.402504472271914
126,360.0586779117584,29.948557369715946,91.47921872138977,26.207513416815743
127,366.39799904823303,28.002683963319168,91.12300050258636,28.801431127012524
128,378.19772493839264,26.906732274658914,92.57908987998962,26.475849731663686
129,360.85461258888245,29.009170208007156,92.42231750488281,27.101967799642217
130,352.3668702840805,30.216953701632743,80.24555718898773,31.5742397137746
131,322.2195328474045,33.460076045627375,88.81420731544495,26.386404293381037
132,323.7067713737488,32.610154327890854,78.81388759613037,33.54203935599284
133,313.6449557542801,34.55602773428763,114.09692215919495,20.214669051878353
134,321.13280189037323,33.14694699172445,74.86024880409241,35.688729874776385
135,299.325159907341,35.85327667188548,80.79447329044342,33.452593917710196
136,293.81803703308105,37.88861552225453,91.94475865364075,24.508050089445437
137,301.3273619413376,35.27175128606576,72.44485175609589,38.7298747763864
138,299.5293868780136,36.09930664280922,74.962033867836,34.52593917710197
139,286.107568025589,38.045180049205996,77.5962666273117,34.52593917710197
140,287.10006976127625,38.335942742115854,70.30970072746277,37.83542039355993
141,282.5207704305649,38.82800268396332,73.10755968093872,37.924865831842574
142,276.96258783340454,39.40952806978304,69.7016669511795,38.998211091234346
143,276.86238634586334,40.192350704540374,71.16228127479553,38.819320214669055
144,279.85642409324646,40.01341981659584,67.71032786369324,43.470483005366724
145,284.46868455410004,38.514873630060386,73.10790705680847,38.7298747763864
146,276.9292857646942,40.214717065533435,67.50445461273193,43.38103756708408
147,266.79934084415436,41.37776783717289,68.7278162240982,41.681574239713775
148,273.3917804956436,40.192350704540374,69.20411312580109,41.14490161001789
149,269.6929806470871,41.10937150525609,69.7176045179367,40.96601073345259
150,267.3924034833908,41.869827779020355,72.3649411201477,37.65652951699463
151,271.15051114559174,41.51196600313129,104.08227515220642,21.288014311270125
152,271.2328085899353,41.73562961306195,66.58686709403992,40.96601073345259
153,250.39103496074677,43.07761127264594,68.33472144603729,41.50268336314848
154,246.26529228687286,43.72623574144487,62.31635808944702,45.52772808586762
155,232.34669184684753,47.72981435920376,59.91376972198486,47.04830053667263
156,248.92668664455414,44.195929322299264,64.51609420776367,43.29159212880143
157,243.00872087478638,44.93401923507045,60.350879430770874,46.15384615384615
158,249.32443523406982,43.592037575486465,63.6058886051178,43.82826475849732
159,231.51688641309738,47.349586222321626,61.42264020442963,45.61717352415027
160,232.40393340587616,46.41019906061284,63.79051089286804,40.7871198568873
161,230.0889550447464,46.946991724446434,57.633360624313354,50.0
162,226.3449503183365,48.53500335495415,64.08045852184296,44.63327370304115
163,231.85140478610992,46.38783269961977,85.4818856716156,29.24865831842576
164,227.09011834859848,47.371952583314695,57.107685804367065,48.032200357781754
165,215.14203882217407,50.547975844330125,55.883594274520874,50.1788908765653
166,219.6669900417328,49.58622232162827,67.22698450088501,43.82826475849732
167,214.78046941757202,50.19011406844106,72.46138918399811,38.46153846153846
168,233.0004163980484,46.6338626705435,57.01282775402069,51.967799642218246
169,209.79765856266022,52.51621561171997,60.94004440307617,49.01610017889087
170,218.2921118736267,50.525609483337064,57.413609623909,48.3005366726297
171,201.75135058164597,53.2319391634981,55.60660433769226,51.25223613595707
172,205.9184318780899,53.477969134421826,54.52123260498047,52.86225402504472
173,199.84111577272415,54.86468351599195,53.27318376302719,55.36672629695885
174,208.26264637708664,53.52270185640796,57.63861525058746,52.23613595706619
175,192.50053799152374,56.67635875643033,58.399855971336365,51.341681574239715
176,199.7722446322441,55.53567434578394,51.38309967517853,55.456171735241504
177,191.39126873016357,56.60925967345113,54.07743149995804,55.54561717352415
178,188.31105417013168,57.63811227913219,48.14585715532303,61.2701252236136
179,189.00231403112411,57.928874972042045,51.772897362709045,55.90339892665474
180,180.03818321228027,59.785282934466565,51.28336942195892,56.35062611806798
181,193.12416797876358,56.98948781033326,48.928600788116455,56.97674418604651
182,180.19007694721222,60.433907403265486,48.81330680847168,59.66010733452594
183,169.88359689712524,62.133750838738536,48.133949518203735,60.46511627906977
184,168.8261489868164,62.4916126146276,43.25218629837036,63.95348837209303
185,172.25738710165024,61.328561842988144,51.78002882003784,55.36672629695885
186,186.61297780275345,58.89062849474391,47.09855645895004,63.32737030411449
187,171.73635202646255,62.82710802952359,44.607729852199554,63.059033989266545
188,164.07400768995285,63.609930664280924,46.620632231235504,62.70125223613596
189,161.54499578475952,64.43748602102438,44.64528650045395,64.75849731663685
190,160.92138773202896,63.96779244016999,44.1401150226593,64.13237924865832
191,164.56903743743896,63.47573249832252,43.331277668476105,63.77459749552773
192,156.36536747217178,66.00313129053903,45.58119457960129,62.9695885509839
193,158.38897734880447,65.22030865578171,52.685874581336975,57.513416815742396
194,154.3703996539116,65.84656676358756,44.40824496746063,66.90518783542039
195,157.63326352834702,65.08611048982331,43.65493643283844,65.2057245080501
196,149.6846200823784,67.50167747707448,41.42697024345398,67.53130590339893
197,144.4690539240837,68.30686647282486,47.04786264896393,61.627906976744185
198,148.57430583238602,66.58465667635876,41.19655281305313,65.74239713774597
199,152.9061068892479,65.86893312458064,45.01200479269028,62.9695885509839
200,141.98959225416183,69.26861999552673,42.61228138208389,65.29516994633273
201,143.94449317455292,68.46343099977634,40.98439133167267,67.17352415026834
202,139.6055127978325,69.00022366360993,46.66646087169647,61.2701252236136
203,145.62659013271332,67.85953925296354,51.908472418785095,58.13953488372093
204,146.1453320980072,67.30038022813689,43.75093871355057,64.66905187835421
205,144.48495519161224,67.77007380899127,38.57678020000458,69.67799642218247
206,134.90809923410416,70.14090807425632,43.573688089847565,66.81574239713774
207,143.4634065926075,68.15030194587341,44.61385679244995,66.63685152057245
208,135.236613124609,70.14090807425632,47.67524379491806,61.180679785330945
209,144.0010882616043,68.30686647282486,41.83408623933792,66.27906976744185
210,142.11324471235275,67.92663833594274,41.438033521175385,69.76744186046511
211,135.48694038391113,69.693580854395,41.716503381729126,66.99463327370304
212,127.89596283435822,71.08029523596511,42.0674774646759,69.14132379248659
213,132.3638018965721,70.34220532319392,42.08195120096207,68.96243291592128
214,126.06082394719124,71.93021695370163,40.538301199674606,68.06797853309482
215,127.00220954418182,72.06441511966003,40.55081641674042,70.75134168157425
216,132.1471952497959,70.70006709908299,39.40533599257469,71.82468694096602
217,123.83042505383492,73.18273316931335,49.33001375198364,61.001788908765654
218,121.44907268881798,73.27219861328562,43.447485744953156,67.88908765652951
219,127.54712718725204,72.6906732274659,39.64652967453003,71.37745974955277
220,123.99689275026321,71.90785059270857,39.85787516832352,68.96243291592128
221,121.9142669737339,73.07090136434802,40.52925145626068,69.67799642218247
222,115.78378549218178,73.76425855513308,36.40255355834961,72.36135957066189
223,114.45391315221786,74.90494296577947,36.776523411273956,72.98747763864043
224,119.8193311393261,73.45112950123016,36.24166417121887,73.79248658318426
225,115.66945520043373,74.77074479982107,37.76522296667099,72.27191413237925
226,122.02874740958214,72.46700961753523,42.89032590389252,65.38461538461539
227,113.98381552100182,75.10624021471706,40.43598532676697,68.87298747763865
228,113.30354380607605,75.59830015656453,37.96705597639084,73.43470483005366
229,115.01400312781334,74.63654663386266,36.00809860229492,74.15026833631485
230,104.03577187657356,77.02974726012077,37.576255321502686,71.91413237924866
231,116.83514839410782,73.71952583314695,46.72094750404358,60.644007155635066
232,116.44450804591179,73.96555580407068,39.74937325716019,70.21466905187836
233,102.3660500049591,77.96913442182957,37.221421003341675,72.89803220035778
234,107.31560412049294,75.66539923954373,39.70271462202072,70.03577817531306
235,113.68727326393127,73.89845672109148,35.39717799425125,75.49194991055457
236,101.32090646028519,77.90203533885037,35.60331776738167,76.47584973166369
237,106.06681561470032,76.49295459628718,35.03807571530342,75.49194991055457
238,99.71114027500153,77.63363900693358,38.80130511522293,71.64579606440071
239,101.89992648363113,77.09684634309998,38.92874890565872,70.75134168157425
240,100.88404980301857,78.23753075374637,39.660594284534454,71.28801431127013
241,106.65202412009239,76.47058823529412,35.31327956914902,75.76028622540251
242,100.05670377612114,78.4164616416909,38.85859227180481,74.23971377459749
243,105.14277797937393,76.67188548423171,39.96626532077789,69.23076923076923
244,97.08070448040962,78.77432341757996,34.676916390657425,76.92307692307692
245,96.45448616147041,78.79668977857303,33.689419597387314,75.49194991055457
246,96.50132849812508,79.15455155446209,43.069027841091156,65.92128801431127
247,115.70699191093445,74.30105121896668,37.20696121454239,75.5813953488372
248,102.1391483694315,77.56653992395437,35.5868459045887,75.49194991055457
249,103.59244683384895,76.85081637217624,inf,73.88193202146691
250,98.79061523079872,79.62424513531649,33.70239049196243,76.11806797853309
251,91.20820626616478,79.64661149630955,36.40759086608887,74.77638640429338
252,96.20673564076424,78.3493625587117,33.59272202849388,78.26475849731663
253,95.25388678908348,78.10333258778796,39.15143686532974,68.69409660107334
254,96.83698239922523,78.43882800268396,35.40639978647232,77.72808586762075
255,96.07643774151802,77.81256989487811,36.2292785346508,73.25581395348837
256,92.53944492340088,78.90852158353836,37.624675780534744,72.71914132379248
257,97.38165819644928,77.96913442182957,36.202036172151566,74.15026833631485
258,90.52881622314453,79.53477969134421,36.01718831062317,75.9391771019678
259,91.5675987303257,79.51241333035115,36.86138278245926,75.22361359570662
260,92.8438469171524,78.81905613956609,48.06350934505463,63.41681574239714
261,100.8845836520195,76.82845001118318,40.996368646621704,70.84078711985688
262,96.187285810709,78.30462983672557,34.24474178254604,76.38640429338103
263,89.00500199198723,80.29523596510847,37.508627235889435,72.00357781753131
264,87.96837866306305,79.69134421829568,35.445632100105286,72.45080500894454
265,87.77676598727703,79.93737418921941,33.79313966631889,77.72808586762075
266,80.78017577528954,82.21874301051218,33.306072652339935,76.11806797853309
267,87.01876467466354,79.24401699843436,36.063766092062,72.36135957066189
268,86.19625198841095,79.91500782822635,31.979471117258072,77.28085867620752
269,89.98171856999397,79.71371057928874,32.63225692510605,77.72808586762075
270,86.99408566951752,80.29523596510847,34.95967888832092,73.07692307692308
271,86.27812221646309,80.5412659360322,33.81428784132004,73.97137745974955
272,87.95741775631905,80.22813688212928,33.89156395196915,75.76028622540251
273,81.22232249379158,82.01744576157459,39.93884193897247,71.37745974955277
274,89.58325091004372,79.53477969134421,33.58093103766441,77.54919499105546
275,89.54042825102806,79.53477969134421,70.07909774780273,50.62611806797853
276,112.79082009196281,74.99440840975173,35.85727912187576,71.82468694096602
277,80.14398802816868,81.480653097741,33.120051592588425,74.59749552772809
278,83.40980631113052,81.39118765376872,33.031762421131134,76.02862254025045
279,76.4072807431221,83.04629836725564,39.389258444309235,71.19856887298748
280,83.36068403720856,80.40706777007381,34.93503975868225,75.5813953488372
281,77.94597159326077,82.17401028852606,32.53346973657608,77.72808586762075
282,83.47747512161732,81.25698948781033,37.13680166006088,72.89803220035778
283,79.15468339622021,81.92798031760232,32.770736515522,77.10196779964222
284,77.00370688736439,81.74904942965779,36.367736637592316,74.68694096601074
285,77.17926719784737,82.86736747931111,30.09999918937683,79.695885509839
286,81.32413671910763,81.05569223887274,38.278800547122955,74.59749552772809
287,79.82627373933792,81.9503466785954,35.61337459087372,75.13416815742397
288,80.8884421736002,80.92149407291434,37.02749216556549,72.62969588550983
289,82.24006462097168,80.74256318496981,38.72279280424118,74.68694096601074
290,72.38683007657528,83.56072467009618,31.501840710639954,76.38640429338103
291,78.74127827584743,81.90561395660926,34.2276768386364,76.83363148479428
292,80.47677057981491,82.10691120554685,42.0601122379303,71.55635062611807
293,86.69410765171051,80.04920599418475,34.11405494809151,75.40250447227191
294,70.9241059422493,83.82912100201297,32.22628775238991,77.90697674418605
295,78.91300004720688,82.33057481547752,30.11392053961754,81.03756708407872
296,84.64765022695065,80.67546410199061,46.9155193567276,63.95348837209303
297,68.75424318015575,84.32118094386044,31.762452721595764,78.53309481216458
298,67.62197904288769,84.92507269067323,34.843496918678284,75.76028622540251
299,71.0896418094635,83.15813017222098,35.193739145994186,76.38640429338103
